name,team_ID,WAR_bat,WAR_pit,WAR_total,year_ID
Bill Almon,SDP,-0.2,,-0.2,1978
Terry Crowley,BAL,-0.2,,-0.2,1978
Jerry Maddox,ATL,-0.2,,-0.2,1978
Jim Gaudet,KCR,-0.2,,-0.2,1978
Bob James,MON,0.0,-0.2,-0.2,1978
Barry Bonnell,ATL,-0.2,,-0.2,1978
Davey Johnson,- - -,-0.2,,-0.2,1978
Scott Meyer,OAK,-0.2,,-0.2,1978
Skip James,SFG,-0.2,,-0.2,1978
Bobby Sprowl,BOS,0.0,-0.2,-0.2,1978
Steve Busby,KCR,0.0,-0.2,-0.2,1978
Randy Stein,MIL,0.0,-0.2,-0.2,1978
Tim Stoddard,BAL,0.0,-0.2,-0.2,1978
Eddie Miller,ATL,-0.2,,-0.2,1978
Jose Báez,SEA,-0.2,,-0.2,1978
John Caneira,CAL,0.0,-0.2,-0.2,1978
Jose Cardenal,PHI,-0.2,,-0.2,1978
Fred Kendall,BOS,-0.2,,-0.2,1978
Ted Sizemore,PHI,-0.2,,-0.2,1978
Duffy Dyer,PIT,-0.2,,-0.2,1978
Pete Redfern,MIN,0.0,-0.2,-0.2,1978
Mike Sadek,SFG,-0.2,,-0.2,1978
Sandy Alomar Sr.,TEX,-0.2,,-0.2,1978
Silvio Martinez,STL,0.0,-0.2,-0.2,1978
Doug Capilla,CIN,0.0,-0.2,-0.2,1978
Tim Conroy,OAK,0.0,-0.2,-0.2,1978
Joe Coleman,- - -,0.0,-0.2,-0.2,1978
Tom Grieve,NYM,-0.2,,-0.2,1978
Garth Iorg,TOR,-0.2,,-0.2,1978
Barry Foote,PHI,-0.2,,-0.2,1978
Ron Blomberg,CHW,-0.2,,-0.2,1978
Ron Fairly,CAL,-0.2,,-0.2,1978
Bob Beall,ATL,-0.2,,-0.2,1978
Darold Knowles,MON,0.0,-0.2,-0.2,1978
Jerry Tabb,OAK,-0.2,,-0.2,1978
Mike Ramsey,STL,-0.2,,-0.2,1978
Oscar Zamora,HOU,0.0,-0.2,-0.2,1978
Mike Champion,SDP,-0.2,,-0.2,1978
Alan Bannister,CHW,-0.2,,-0.2,1978
Joe Lahoud,KCR,-0.2,,-0.2,1978
Rawly Eastwick,- - -,0.0,-0.2,-0.2,1978
Jerry Mumphrey,STL,-0.2,,-0.2,1978
Dwight Bernard,NYM,0.1,-0.3,-0.2,1978
Dave Cripe,KCR,-0.2,,-0.2,1978
Jim Beswick,SDP,-0.2,,-0.2,1978
Bob Reece,MON,-0.2,,-0.2,1978
Dave Wehrmeister,SDP,0.0,-0.2,-0.2,1978
Stan Papi,MON,-0.2,,-0.2,1978
Barry Evans,SDP,-0.2,,-0.2,1978
Fred Stanley,NYY,-0.2,,-0.2,1978
Bill Plummer,SEA,-0.3,,-0.3,1978
Mark Wagner,DET,-0.3,,-0.3,1978
John Tamargo,- - -,-0.3,,-0.3,1978
Mickey Stanley,DET,-0.3,,-0.3,1978
Randy McGilberry,KCR,0.0,-0.3,-0.3,1978
Wilbur Wood,CHW,0.0,-0.3,-0.3,1978
Jamie Easterly,ATL,0.1,-0.4,-0.3,1978
Dick Pole,SEA,0.0,-0.3,-0.3,1978
Darrell Woodard,OAK,-0.3,,-0.3,1978
Carlos Lopez,BAL,-0.3,,-0.3,1978
Mike Eden,CHW,-0.3,,-0.3,1978
Ray Knight,CIN,-0.3,,-0.3,1978
Ken Brett,CAL,0.0,-0.3,-0.3,1978
Marty Perez,OAK,-0.3,,-0.3,1978
Rudy Meoli,CHC,-0.3,,-0.3,1978
Tom Burgmeier,BOS,0.0,-0.3,-0.3,1978
Steve Brye,PIT,-0.3,,-0.3,1978
Terry Kennedy,STL,-0.3,,-0.3,1978
Joe Wallis,- - -,-0.3,,-0.3,1978
Willie Horton,- - -,-0.3,,-0.3,1978
Dwayne Murphy,OAK,-0.3,,-0.3,1978
Ron Hassey,CLE,-0.3,,-0.3,1978
Will McEnaney,PIT,0.0,-0.3,-0.3,1978
Jim Bouton,ATL,-0.1,-0.3,-0.3,1978
Rob Andrews,SFG,-0.3,,-0.3,1978
Al Fitzmorris,- - -,0.0,-0.3,-0.3,1978
Bob Davis,SDP,-0.3,,-0.3,1978
Jim Morrison,PHI,-0.3,,-0.3,1978
Sam Mejias,MON,-0.3,0.0,-0.3,1978
George Zeber,NYY,-0.3,,-0.3,1978
Ken Oberkfell,STL,-0.3,,-0.3,1978
Rod Gilbreath,ATL,-0.3,,-0.3,1978
Gene Pentz,HOU,0.0,-0.3,-0.3,1978
Ed Kranepool,NYM,-0.3,,-0.3,1978
Ron Pruitt,CLE,-0.3,,-0.3,1978
Rob Picciolo,OAK,-0.3,,-0.3,1978
Wayne Garland,CLE,0.0,-0.3,-0.3,1978
Dave Skaggs,BAL,-0.3,,-0.3,1978
Dennis Kinney,- - -,0.0,-0.3,-0.3,1978
Terry Humphrey,CAL,-0.4,,-0.4,1978
Dave McKay,TOR,-0.4,,-0.4,1978
Jerry Fry,MON,-0.4,,-0.4,1978
Greg Minton,SFG,0.0,-0.3,-0.4,1978
Craig Skok,ATL,0.1,-0.4,-0.4,1978
Miguel Dilone,OAK,-0.4,,-0.4,1978
Mike Anderson,BAL,-0.4,,-0.4,1978
Sam Ewing,TOR,-0.4,,-0.4,1978
Dave Freisleben,- - -,-0.1,-0.3,-0.4,1978
Lenn Sakata,MIL,-0.4,,-0.4,1978
Larry Biittner,CHC,-0.4,,-0.4,1978
Greg Thayer,MIN,0.0,-0.4,-0.4,1978
Bob Myrick,NYM,0.0,-0.4,-0.4,1978
Gene Clines,CHC,-0.4,,-0.4,1978
Fred Holdsworth,MON,0.0,-0.4,-0.4,1978
Willie Hernandez,CHC,0.0,-0.4,-0.4,1978
Rance Mulliniks,CAL,-0.4,,-0.4,1978
Butch Metzger,NYM,0.0,-0.4,-0.4,1978
Bo McLaughlin,HOU,0.0,-0.4,-0.4,1978
Paul Siebert,NYM,0.0,-0.4,-0.4,1978
Tom Hutton,- - -,-0.4,,-0.4,1978
Mac Scarce,MIN,0.0,-0.4,-0.4,1978
Dave Collins,CIN,-0.4,,-0.4,1978
Bobby Castillo,LAD,-0.1,-0.4,-0.4,1978
Jay Johnstone,- - -,-0.5,,-0.5,1978
Bill Atkinson,MON,0.1,-0.6,-0.5,1978
Jim Mason,TEX,-0.5,,-0.5,1978
U L Washington,KCR,-0.5,,-0.5,1978
Frank Duffy,BOS,-0.5,,-0.5,1978
Glenn Adams,MIN,-0.5,,-0.5,1978
Tom Griffin,CAL,0.0,-0.5,-0.5,1978
Juan Bernhardt,SEA,-0.5,,-0.5,1978
Tom Spencer,CHW,-0.5,,-0.5,1978
Joe Zdeb,KCR,-0.5,,-0.5,1978
John Flinn,BAL,0.0,-0.5,-0.5,1978
Len Barker,TEX,0.0,-0.5,-0.5,1978
Buck Martinez,MIL,-0.5,,-0.5,1978
Willie McCovey,SFG,-0.5,,-0.5,1978
Juan Beniquez,TEX,-0.5,,-0.5,1978
Manny Sanguillen,PIT,-0.5,,-0.5,1978
Pat Putnam,TEX,-0.5,,-0.5,1978
Al Woods,TOR,-0.5,,-0.5,1978
Andy Messersmith,NYY,0.0,-0.5,-0.5,1978
Keith Drumright,HOU,-0.5,,-0.5,1978
Bob McClure,MIL,0.0,-0.5,-0.5,1978
Rennie Stennett,PIT,-0.5,,-0.5,1978
Joe Nolan,ATL,-0.6,,-0.6,1978
Dale Murphy,ATL,-0.6,,-0.6,1978
Bert Campaneris,TEX,-0.6,,-0.6,1978
Biff Pocoroba,ATL,-0.6,,-0.6,1978
Jack Brohamer,BOS,-0.6,,-0.6,1978
Tom Murphy,TOR,0.0,-0.6,-0.6,1978
Paul Blair,NYY,-0.6,,-0.6,1978
Dan Warthen,HOU,0.0,-0.6,-0.6,1978
Jerry Terrell,KCR,-0.6,,-0.6,1978
Damaso Garcia,NYY,-0.6,,-0.6,1978
Tito Fuentes,OAK,-0.6,,-0.6,1978
Jerry Morales,STL,-0.7,,-0.7,1978
Dick Davis,MIL,-0.7,,-0.7,1978
Tucker Ashford,SDP,-0.7,,-0.7,1978
Garry Hancock,BOS,-0.7,,-0.7,1978
Claudell Washington,- - -,-0.7,,-0.7,1978
Don Werner,CIN,-0.7,,-0.7,1978
Stan Bahnsen,MON,-0.1,-0.6,-0.7,1978
Craig Kusick,MIN,-0.7,,-0.7,1978
Wilbur Howard,HOU,-0.7,,-0.7,1978
Vic Harris,SFG,-0.7,,-0.7,1978
Pete Falcone,STL,0.1,-0.8,-0.7,1978
Ron Schueler,CHW,0.0,-0.7,-0.7,1978
John Hale,SEA,-0.7,,-0.7,1978
Larry Milbourne,SEA,-0.8,,-0.8,1978
Jim Colborn,- - -,0.0,-0.8,-0.8,1978
Lerrin LaGrow,CHW,0.0,-0.8,-0.8,1978
Charlie Williams,SFG,-0.1,-0.7,-0.8,1978
Joe Kerrigan,BAL,0.0,-0.8,-0.8,1978
Steve Dillard,DET,-0.8,,-0.8,1978
Dave Hamilton,- - -,-0.1,-0.7,-0.8,1978
Glenn Burke,- - -,-0.8,,-0.8,1978
Ken Holtzman,- - -,0.1,-0.9,-0.8,1978
Ken Henderson,- - -,-0.9,,-0.9,1978
Julio Gonzalez,HOU,-0.9,,-0.9,1978
Kurt Bevacqua,TEX,-0.9,,-0.9,1978
Cito Gaston,- - -,-0.9,,-0.9,1978
Tony Scott,STL,-0.9,,-0.9,1978
Manny Sarmiento,CIN,-0.2,-0.8,-0.9,1978
Pablo Torrealba,CHW,0.0,-1.0,-1.0,1978
Ed Herrmann,- - -,-1.0,,-1.0,1978
Dave Campbell,ATL,0.0,-1.1,-1.1,1978
Gerry Pirtle,MON,0.0,-1.1,-1.1,1978
Mike Garman,- - -,-0.1,-1.1,-1.1,1978
Roger Metzger,- - -,-1.2,,-1.2,1978
Doug Flynn,NYM,-1.3,,-1.3,1978
Willie Upshaw,TOR,-1.4,,-1.4,1978
Mike Tyson,STL,-1.4,,-1.4,1978
Leroy Stanton,SEA,-1.5,,-1.5,1978
Luis Gomez,TOR,-1.5,,-1.5,1978
Ted Cox,CLE,-1.5,,-1.5,1978
Wayne Twitchell,MON,-0.1,-1.5,-1.6,1978
Mike Fischlin,HOU,-1.6,,-1.6,1978
Dell Alston,- - -,-1.6,,-1.6,1978
Luis Pujols,HOU,-1.6,,-1.6,1978
Lou Brock,STL,-1.8,,-1.8,1978
Dan Meyer,SEA,-2.7,,-2.7,1978
Pat Rockett,ATL,-2.7,,-2.7,1978
Stan Musial,STL,9.3,,9.3,1944
Snuffy Stirnweiss,NYY,9.0,,9.0,1944
Dizzy Trout,DET,1.5,7.4,8.9,1944
Lou Boudreau,CLE,8.3,,8.3,1944
Hal Newhouser,DET,0.5,7.3,7.8,1944
Bill Nicholson,CHC,6.5,,6.5,1944
Bob Johnson,BOS,6.4,,6.4,1944
Stan Spence,WAS,6.1,,6.1,1944
Jack Kramer,SLB,0.2,5.9,6.1,1944
Johnny Hopp,STL,6.1,,6.1,1944
Augie Galan,BRO,6.0,,6.0,1944
Frank McCormick,CIN,6.0,,6.0,1944
Bobby Doerr,BOS,5.9,,5.9,1944
Ken Raffensberger,PHI,-0.5,6.3,5.9,1944
Ken Keltner,CLE,5.8,,5.8,1944
Dixie Walker,BRO,5.8,,5.8,1944
Nick Etten,NYY,5.8,,5.8,1944
Johnny Lindell,NYY,5.8,,5.8,1944
Vern Stephens,SLB,5.6,,5.6,1944
Mort Cooper,STL,0.2,5.3,5.4,1944
Max Lanier,STL,-0.1,5.5,5.4,1944
Mel Ott,NYG,5.3,,5.3,1944
Tex Hughson,BOS,-0.1,5.3,5.3,1944
Jim Russell,PIT,5.1,,5.1,1944
Buster Adams,PHI,5.0,,5.0,1944
Tommy Holmes,BSN,4.9,,4.9,1944
Marty Marion,STL,4.6,,4.6,1944
Stubby Overmire,DET,0.1,4.4,4.4,1944
Roy Cullenbine,CLE,4.4,,4.4,1944
Ron Northey,PHI,4.4,,4.4,1944
Johnny Barrett,PIT,4.3,,4.3,1944
Fritz Ostermueller,- - -,0.2,4.1,4.3,1944
Phil Weintraub,NYG,4.3,,4.3,1944
Bob Elliott,PIT,4.2,,4.2,1944
Hank Wyse,CHC,-0.2,4.4,4.2,1944
Dick Wakefield,DET,4.1,,4.1,1944
Pinky Higgins,DET,4.1,,4.1,1944
Claude Passeau,CHC,-0.1,4.2,4.1,1944
Phil Cavarretta,CHC,4.0,,4.0,1944
Ray Sanders,STL,3.9,,3.9,1944
Whitey Kurowski,STL,3.9,,3.9,1944
Nels Potter,SLB,-0.2,4.1,3.9,1944
Joe Medwick,NYG,3.8,,3.8,1944
Bob Muncrief,SLB,0.2,3.5,3.7,1944
Bobo Newsom,PHA,-0.7,4.5,3.7,1944
Ray Mueller,CIN,3.7,,3.7,1944
Steve Gromek,CLE,0.6,3.1,3.7,1944
Dutch Leonard,WAS,0.3,3.4,3.7,1944
Walker Cooper,STL,3.7,,3.7,1944
Harry Brecheen,STL,0.1,3.6,3.7,1944
Bucky Walters,CIN,0.2,3.5,3.7,1944
Rip Sewell,PIT,0.3,3.4,3.7,1944
Jim Tobin,BSN,0.7,2.9,3.6,1944
Russ Christopher,PHA,0.4,3.1,3.5,1944
Eric Tipton,CIN,3.4,,3.4,1944
Connie Ryan,BSN,3.4,,3.4,1944
Nick Strincevich,PIT,-0.2,3.6,3.4,1944
Thurman Tucker,CHW,3.3,,3.3,1944
Dick Siebert,PHA,3.3,,3.3,1944
Bobby Estalella,PHA,3.2,,3.2,1944
Rudy York,DET,3.2,,3.2,1944
Preacher Roe,PIT,-0.3,3.4,3.1,1944
Max Butcher,PIT,-0.1,3.1,3.0,1944
Buddy Kerr,NYG,2.9,,2.9,1944
Ed Lopat,CHW,0.8,2.1,2.9,1944
Early Wynn,WAS,0.2,2.7,2.9,1944
Dom Dallessandro,CHC,2.9,,2.9,1944
Arnold Carter,CIN,0.6,2.3,2.9,1944
Oscar Grimes,NYY,2.9,,2.9,1944
Mickey Rocco,CLE,2.9,,2.9,1944
Bill Voiselle,NYG,0.3,2.5,2.8,1944
Al Javery,BSN,-0.4,3.2,2.8,1944
Jim Tabor,BOS,2.8,,2.8,1944
Mickey Haefner,WAS,0.0,2.8,2.8,1944
Johnny Niggeling,WAS,-0.2,3.0,2.8,1944
Nate Andrews,BSN,-0.4,3.2,2.7,1944
Dick Barrett,PHI,0.2,2.4,2.7,1944
Woody Williams,CIN,2.7,,2.7,1944
Ralph Hodgin,CHW,2.6,,2.6,1944
Ted Wilks,STL,-0.2,2.8,2.6,1944
Johnny Gorsica,DET,-0.2,2.8,2.6,1944
Tomas de la Cruz,CIN,-0.1,2.7,2.6,1944
Al Gerheauser,PHI,0.4,2.2,2.6,1944
Clyde Shoun,CIN,0.1,2.5,2.6,1944
Orval Grove,CHW,-0.4,2.9,2.5,1944
Charley Schanz,PHI,-0.1,2.6,2.5,1944
Babe Dahlgren,PIT,2.5,,2.5,1944
Harry Gumbert,- - -,-0.3,2.8,2.5,1944
Jesse Flores,PHA,0.0,2.5,2.5,1944
Danny Litwhiler,STL,2.5,,2.5,1944
Hersh Martin,NYY,2.4,,2.4,1944
Bill Lee,PHI,0.0,2.5,2.4,1944
Luke Hamlin,PHA,0.4,2.0,2.4,1944
Rube Melton,BRO,-0.4,2.8,2.4,1944
Lum Harris,PHA,-0.1,2.5,2.4,1944
Milt Byrnes,SLB,2.4,,2.4,1944
Ed Heusser,CIN,0.0,2.4,2.4,1944
Denny Galehouse,SLB,-0.5,2.9,2.4,1944
Hal Wagner,- - -,2.3,,2.3,1944
Pete Fox,BOS,2.3,,2.3,1944
Joe Kuhel,WAS,2.3,,2.3,1944
Frankie Hayes,PHA,2.3,,2.3,1944
Tony Lupien,PHI,2.2,,2.2,1944
Red Barrett,BSN,-0.2,2.4,2.2,1944
Eddie Mayo,DET,2.2,,2.2,1944
Hank Borowy,NYY,-0.4,2.5,2.2,1944
Eddie Miller,CIN,2.2,,2.2,1944
Wally Moses,CHW,2.1,,2.1,1944
Al Zarilla,SLB,2.1,,2.1,1944
Curt Davis,BRO,-0.3,2.3,2.1,1944
Butch Nieman,BSN,2.1,,2.1,1944
Tiny Bonham,NYY,-0.3,2.3,2.0,1944
Don Black,PHA,-0.1,2.0,1.9,1944
Mel Harder,CLE,0.1,1.8,1.9,1944
George Metkovich,BOS,1.9,,1.9,1944
Mike Kreevich,SLB,1.9,,1.9,1944
Red Munger,STL,-0.4,2.3,1.9,1944
Roy Hughes,CHC,1.9,,1.9,1944
Mark Christman,SLB,1.9,,1.9,1944
Oris Hockett,CLE,1.8,,1.8,1944
Stan Hack,CHC,1.8,,1.8,1944
George McQuinn,SLB,1.8,,1.8,1944
Joe Haynes,CHW,0.2,1.6,1.8,1944
Monk Dubiel,NYY,-0.2,1.9,1.7,1944
Paul Derringer,CHC,-0.2,1.9,1.7,1944
Bill Dietrich,CHW,-0.3,2.0,1.7,1944
Buddy Rosar,CLE,1.6,,1.6,1944
George Myatt,WAS,1.6,,1.6,1944
Jeff Heath,CLE,1.6,,1.6,1944
Phil Masi,BSN,1.6,,1.6,1944
Thornton Lee,CHW,-0.4,1.9,1.5,1944
Rick Ferrell,WAS,1.5,,1.5,1944
Jack Bolling,BRO,1.5,,1.5,1944
Ken O'Dea,STL,1.5,,1.5,1944
Gee Walker,CIN,1.4,,1.4,1944
Emil Verban,STL,1.4,,1.4,1944
Nap Reyes,NYG,1.4,,1.4,1944
Ben Chapman,BRO,0.5,0.9,1.3,1944
Ewald Pyle,NYG,-0.1,1.4,1.3,1944
Ford Garrison,- - -,1.3,,1.3,1944
Don Johnson,CHC,1.3,,1.3,1944
Joe Page,NYY,0.0,1.3,1.2,1944
Paul Erickson,CHC,-0.2,1.4,1.2,1944
Sig Jakucki,SLB,-0.2,1.4,1.2,1944
Mike Milosevich,NYY,1.2,,1.2,1944
Hal Luby,NYG,1.2,,1.2,1944
Augie Bergamo,STL,1.2,,1.2,1944
Gordon Maltzberger,CHW,-0.1,1.2,1.1,1944
Mickey Owen,BRO,1.1,,1.1,1944
Mike Ryba,BOS,-0.1,1.2,1.1,1944
Doc Cramer,DET,1.1,,1.1,1944
Ed Head,BRO,0.1,0.9,1.1,1944
Ernie Lombardi,NYG,1.1,,1.1,1944
Andy Pafko,CHC,1.1,,1.1,1944
Rufe Gentry,DET,-0.1,1.1,1.0,1944
George Case,WAS,1.0,,1.0,1944
Roger Wolff,WAS,0.1,0.9,1.0,1944
Hal Trosky Sr.,CHW,1.0,,1.0,1944
George Hausmann,NYG,1.0,,1.0,1944
Bill Fleming,CHC,-0.1,1.1,1.0,1944
Cookie Cuccurullo,PIT,0.6,0.4,1.0,1944
Frank Colman,PIT,1.0,,1.0,1944
Irv Hall,PHA,1.0,,1.0,1944
Andy Karl,PHI,0.1,0.9,1.0,1944
Mike Garbark,NYY,0.9,,0.9,1944
Frankie Zak,PIT,0.9,,0.9,1944
Joe Bowman,BOS,0.3,0.6,0.9,1944
Bob Chipman,- - -,-0.4,1.3,0.9,1944
Pete Coscarart,PIT,0.9,,0.9,1944
Allie Reynolds,CLE,-0.3,1.2,0.9,1944
Clyde Kluttz,BSN,0.8,,0.8,1944
Blix Donnelly,STL,-0.1,0.9,0.8,1944
Roy Partee,BOS,0.8,,0.8,1944
Johnny Humphries,CHW,0.0,0.8,0.8,1944
Pinky Woods,BOS,-0.2,1.0,0.8,1944
Hank Camelli,PIT,0.8,,0.8,1944
Emmett O'Neill,BOS,0.0,0.8,0.8,1944
Gil Torres,WAS,0.8,,0.8,1944
Xavier Rescigno,PIT,-0.1,0.9,0.8,1944
Freddy Schmidt,STL,0.0,0.8,0.8,1944
Frankie Crosetti,NYY,0.8,,0.8,1944
Al Smith,CLE,-0.1,0.9,0.8,1944
Joe Berry,PHA,-0.1,0.9,0.8,1944
Frank Secory,CHC,0.8,,0.8,1944
Paul O'Dea,CLE,0.9,-0.2,0.8,1944
Spud Davis,PIT,0.8,,0.8,1944
Paul Richards,DET,0.7,,0.7,1944
Rollie Hemsley,NYY,0.7,,0.7,1944
Jim Bucher,BOS,0.7,,0.7,1944
Pat Seerey,CLE,0.7,,0.7,1944
Max Marshall,CIN,0.7,,0.7,1944
Clem Dreisewerd,BOS,0.0,0.7,0.7,1944
Mike Tresh,CHW,0.7,,0.7,1944
Jimmy Grant,CLE,0.7,,0.7,1944
Grey Clarke,CHW,0.7,,0.7,1944
Milo Candini,WAS,0.4,0.2,0.7,1944
Jimmy Wasdell,PHI,0.7,,0.7,1944
Don Savage,NYY,0.7,,0.7,1944
Hy Vandenberg,CHC,0.1,0.6,0.7,1944
Bob Swift,DET,0.7,,0.7,1944
Mike Guerra,WAS,0.7,,0.7,1944
Russ Derry,NYY,0.6,,0.6,1944
Frenchy Bordagaray,BRO,0.6,,0.6,1944
Art Herring,BRO,0.0,0.6,0.6,1944
Bill Zuber,NYY,-0.2,0.9,0.6,1944
Vern Kennedy,- - -,-0.1,0.7,0.6,1944
Harry Feldman,NYG,0.0,0.6,0.6,1944
Don Gutteridge,SLB,0.6,,0.6,1944
Bill LeFebvre,WAS,0.4,0.2,0.6,1944
Ray Starr,PIT,0.1,0.5,0.6,1944
Gus Mancuso,NYG,0.6,,0.6,1944
Chet Laabs,SLB,0.6,,0.6,1944
Red Treadway,NYG,0.6,,0.6,1944
Clyde King,BRO,0.0,0.6,0.6,1944
Myril Hoag,- - -,0.6,,0.6,1944
Skeeter Newsome,BOS,0.6,,0.6,1944
Red Lynn,CHC,0.0,0.5,0.6,1944
Johnny Allen,NYG,-0.3,0.8,0.6,1944
Danny Gardella,NYG,0.5,,0.5,1944
Roberto Ortiz,WAS,0.5,,0.5,1944
Chuck Hostetler,DET,0.5,,0.5,1944
Al Rubeling,PIT,0.5,,0.5,1944
Steve Roser,NYY,-0.3,0.8,0.5,1944
Al Jurisich,STL,-0.1,0.6,0.5,1944
Paul Waner,- - -,0.5,,0.5,1944
Al Hollingsworth,SLB,-0.2,0.6,0.5,1944
Ed Busch,PHA,0.5,,0.5,1944
Pepper Martin,STL,0.5,,0.5,1944
Bill McGhee,PHA,0.5,,0.5,1944
Goody Rosen,BRO,0.4,,0.4,1944
Ab Wright,BSN,0.4,,0.4,1944
Ray Mack,CLE,0.4,,0.4,1944
Eddie Stanky,- - -,0.4,,0.4,1944
Ray Berres,NYG,0.4,,0.4,1944
Moon Mullen,PHI,0.4,,0.4,1944
Ival Goodman,CHC,0.4,,0.4,1944
Joe Cronin,BOS,0.4,,0.4,1944
Ellis Clary,SLB,0.4,,0.4,1944
Rex Cecil,BOS,0.2,0.2,0.4,1944
Johnny Hutchings,BSN,-0.1,0.5,0.4,1944
Joe Heving,CLE,-0.1,0.4,0.4,1944
Jake Wade,CHW,0.2,0.2,0.4,1944
Vince DiMaggio,PIT,0.4,,0.4,1944
Eddie Carnett,CHW,0.5,-0.1,0.4,1944
Earl Henry,CLE,0.0,0.4,0.3,1944
Rusty Peters,CLE,0.3,,0.3,1944
George Fallon,STL,0.3,,0.3,1944
Elmer Riddle,CIN,0.0,0.3,0.3,1944
Frank Drews,BSN,0.3,,0.3,1944
Chet Ross,BSN,0.3,,0.3,1944
Granny Hamner,PHI,0.3,,0.3,1944
Joe Orrell,DET,0.0,0.3,0.3,1944
Atley Donald,NYY,0.0,0.3,0.3,1944
Howie Schultz,BRO,0.3,,0.3,1944
Ed Klieman,CLE,-0.3,0.6,0.3,1944
George Caster,SLB,0.1,0.2,0.3,1944
Bubba Floyd,DET,0.3,,0.3,1944
Boom-Boom Beck,DET,0.2,0.0,0.3,1944
Oscar Judd,BOS,0.1,0.2,0.3,1944
Vince Castino,CHW,0.3,,0.3,1944
Estel Crabtree,CIN,0.3,,0.3,1944
Lou Finney,BOS,0.3,,0.3,1944
Bill Burgo,PHA,0.3,,0.3,1944
Johnny Gee,- - -,0.0,0.2,0.3,1944
Damon Phillips,BSN,0.2,,0.2,1944
Cliff Melton,NYG,-0.2,0.5,0.2,1944
Guy Curtright,CHW,0.2,,0.2,1944
Dain Clay,CIN,0.2,,0.2,1944
Jim Konstanty,CIN,0.2,0.0,0.2,1944
Hal Epps,- - -,0.2,,0.2,1944
Bud Metheny,NYY,0.2,,0.2,1944
Steve Shemo,BSN,0.2,,0.2,1944
Mel Queen,NYY,0.0,0.2,0.2,1944
Joe Beggs,CIN,-0.1,0.3,0.2,1944
Merv Shea,PHI,0.2,,0.2,1944
Whitey Wietelmann,BSN,0.2,,0.2,1944
Joe Hoover,DET,0.2,,0.2,1944
Lou Novikoff,CHC,0.2,,0.2,1944
Steve Mesner,CIN,0.2,,0.2,1944
Carl Scheib,PHA,0.1,0.1,0.2,1944
Joe Wood,BOS,0.0,0.2,0.2,1944
Ed Levy,NYY,0.2,,0.2,1944
Bud Byerly,STL,-0.1,0.2,0.2,1944
Jim Bagby,CLE,0.1,0.0,0.2,1944
Whit Wyatt,BRO,0.0,0.2,0.2,1944
Roy Henshaw,DET,-0.1,0.3,0.2,1944
Steve Sundra,SLB,0.0,0.2,0.2,1944
Bill Conroy,BOS,0.2,,0.2,1944
Dewey Williams,CHC,0.2,,0.2,1944
Les Webber,BRO,0.1,0.1,0.2,1944
Babe Martin,SLB,0.2,,0.2,1944
Chucho Ramos,CIN,0.2,,0.2,1944
John Sullivan,WAS,0.1,,0.1,1944
Bob Katz,CIN,-0.1,0.2,0.1,1944
Bill Schuster,CHC,0.1,,0.1,1944
Chet Covington,PHI,-0.1,0.2,0.1,1944
Tom Hafey,SLB,0.1,,0.1,1944
Baby Ortiz,WAS,0.0,0.1,0.1,1944
Hack Miller,DET,0.1,,0.1,1944
Steve Biras,CLE,0.1,,0.1,1944
Fred Vaughn,WAS,0.1,,0.1,1944
Johnny Dickshot,CHW,0.1,,0.1,1944
Deacon Donahue,PHI,0.0,0.1,0.1,1944
Johnny Peacock,- - -,0.1,,0.1,1944
Tony Cuccinello,CHW,0.1,,0.1,1944
Tom Turner,- - -,0.1,,0.1,1944
Sam Zoldak,SLB,0.0,0.0,0.1,1944
Paul Gillespie,CHC,0.1,,0.1,1944
Pat Ankenman,BRO,0.1,,0.1,1944
Don Heffner,DET,0.1,,0.1,1944
Al Simmons,PHA,0.1,,0.1,1944
Vern Curtis,WAS,0.0,0.1,0.1,1944
Johnny Cooney,- - -,0.1,,0.1,1944
Bob Garbark,PHA,0.1,,0.1,1944
Vic Johnson,BOS,-0.2,0.2,0.1,1944
Vic Barnhart,PIT,0.1,,0.1,1944
Jim Pruett,PHA,0.1,,0.1,1944
Bruce Sloan,NYG,0.1,,0.1,1944
Bob Finley,PHI,0.1,,0.1,1944
Joe Antolick,PHI,0.1,,0.1,1944
Hank Ruszkowski,CLE,0.1,,0.1,1944
Willis Hudlin,SLB,0.0,0.1,0.1,1944
Bob Collins,NYY,0.1,,0.1,1944
Floyd Speer,CHW,0.0,0.0,0.0,1944
Roy Nichols,NYG,0.0,,0.0,1944
Tom Sunkel,BRO,-0.1,0.1,0.0,1944
Len Schulte,SLB,0.0,,0.0,1944
Ted Abernathy,PHA,0.0,0.1,0.0,1944
Morrie Aderholt,BRO,0.0,,0.0,1944
Bobby Bragan,BRO,0.0,,0.0,1944
Clem Hausmann,BOS,-0.3,0.3,0.0,1944
Bill Mills,PHA,0.0,,0.0,1944
Charlie Ripple,PHI,0.1,0.0,0.0,1944
Warren Huston,BSN,0.0,,0.0,1944
Howie Fox,CIN,0.0,0.0,0.0,1944
Al Verdel,PHI,0.0,0.0,0.0,1944
Kent Peterson,CIN,0.0,0.0,0.0,1944
Jimmy Outlaw,DET,0.0,,0.0,1944
Johnny Riddle,CIN,0.0,,0.0,1944
Bob Keely,STL,0.0,,0.0,1944
Harry MacPherson,BSN,0.0,0.0,0.0,1944
